dex_id,save_type,save_id,male_model_id,female_model_id,mapping_status,mapping_source
1421,3,279,168,168,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1422,4,281,168,168,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1423,5,319,209,209,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1424,1,323,209,209,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1425,2,316,209,209,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1426,3,320,209,209,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1427,4,322,209,209,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1428,5,320,210,210,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1429,1,324,210,210,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1430,2,317,210,210,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1431,3,321,210,210,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1432,4,323,210,210,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1433,5,253,116,116,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1434,1,257,116,116,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1435,2,250,116,116,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1436,3,254,116,116,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1437,4,256,116,116,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1438,5,254,117,117,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1439,1,258,117,117,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1440,2,251,117,117,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1441,3,255,117,117,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1442,4,257,117,117,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1443,5,255,137,137,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1444,1,259,137,137,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1445,2,252,137,137,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1446,3,256,137,137,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1447,4,258,137,137,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1448,5,256,138,138,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1449,1,260,138,138,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1450,2,253,138,138,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1451,3,257,138,138,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1452,4,259,138,138,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1453,5,271,102,102,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1454,1,275,102,102,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1455,2,268,102,102,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1456,3,272,102,102,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1457,4,274,102,102,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1458,5,272,103,103,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1459,1,276,103,103,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1460,2,269,103,103,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1461,3,273,103,103,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1462,4,275,103,103,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1463,5,273,141,141,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1464,1,277,141,141,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1465,2,270,141,141,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1466,3,274,141,141,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1467,4,276,141,141,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1468,5,274,142,142,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1469,1,278,142,142,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1470,2,271,142,142,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1471,3,275,142,142,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1472,4,277,142,142,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1473,5,299,120,120,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1474,1,303,120,120,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1475,2,296,120,120,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1476,3,300,120,120,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1477,4,302,120,120,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1478,5,300,121,121,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1479,1,304,121,121,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1480,2,297,121,121,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1481,3,301,121,121,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1482,4,303,121,121,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1483,5,301,169,169,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1484,1,305,169,169,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1485,2,298,169,169,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1486,3,302,169,169,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1487,4,304,169,169,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1488,5,302,170,170,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1489,1,306,170,170,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1490,2,299,170,170,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1491,3,303,170,170,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1492,4,305,170,170,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1493,5,325,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1494,1,329,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1495,2,322,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1496,3,326,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1497,4,328,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1498,5,326,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1499,1,330,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1500,2,323,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1501,3,327,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1502,4,329,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1503,5,323,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1504,1,327,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1505,2,320,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1506,3,324,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1507,4,326,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1508,5,324,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1509,1,328,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1510,2,321,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1511,3,325,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1512,4,327,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1513,5,295,108,108,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1514,1,299,108,108,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1515,2,292,108,108,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1516,3,296,108,108,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1517,4,298,108,108,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1518,5,296,109,109,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1519,1,300,109,109,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1520,2,293,109,109,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1521,3,297,109,109,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1522,4,299,109,109,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1523,5,313,143,143,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1524,1,317,143,143,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1525,2,310,143,143,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1526,3,314,143,143,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1527,4,316,143,143,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1528,5,314,144,144,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1529,1,318,144,144,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1530,2,311,144,144,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1531,3,315,144,144,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1532,4,317,144,144,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1533,5,245,155,155,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1534,1,249,155,155,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1535,2,242,155,155,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1536,3,246,155,155,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1537,4,248,155,155,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1538,5,246,156,156,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1539,1,250,156,156,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1540,2,243,156,156,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1541,3,247,156,156,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1542,4,249,156,156,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1543,5,251,151,151,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1544,1,255,151,151,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1545,2,248,151,151,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1546,3,252,151,151,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1547,4,254,151,151,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1548,5,252,152,152,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1549,1,256,152,152,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1550,2,249,152,152,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1551,3,253,152,152,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1552,4,255,152,152,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1553,5,287,110,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1554,1,291,110,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1555,2,284,110,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1556,3,288,110,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1557,4,290,110,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1558,5,288,111,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1559,1,292,111,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1560,2,285,111,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1561,3,289,111,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1562,4,291,111,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1563,5,289,0,110,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1564,1,293,0,110,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1565,2,286,0,110,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1566,3,290,0,110,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1567,4,292,0,110,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1568,5,290,0,111,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1569,1,294,0,111,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1570,2,287,0,111,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1571,3,291,0,111,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1572,4,293,0,111,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1573,5,291,145,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1574,1,295,145,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1575,2,288,145,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1576,3,292,145,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1577,4,294,145,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1578,5,292,146,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1579,1,296,146,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1580,2,289,146,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1581,3,293,146,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1582,4,295,146,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1583,5,293,0,145,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1584,1,297,0,145,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1585,2,290,0,145,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1586,3,294,0,145,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1587,4,296,0,145,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1588,5,294,0,146,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1589,1,298,0,146,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1590,2,291,0,146,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1591,3,295,0,146,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1592,4,297,0,146,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1593,5,257,147,147,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1594,1,261,147,147,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1595,2,254,147,147,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1596,3,258,147,147,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1597,4,260,147,147,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1598,5,258,148,148,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1599,1,262,148,148,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1600,2,255,148,148,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1601,3,259,148,148,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1602,4,261,148,148,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1603,5,321,126,126,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1604,1,325,126,126,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1605,2,318,126,126,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1606,3,322,126,126,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1607,4,324,126,126,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1608,5,322,127,127,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1609,1,326,127,127,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1610,2,319,127,127,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1611,3,323,127,127,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1612,4,325,127,127,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1613,5,297,114,114,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1614,1,301,114,114,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1615,2,294,114,114,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1616,3,298,114,114,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1617,4,300,114,114,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1618,5,298,115,115,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1619,1,302,115,115,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1620,2,295,115,115,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1621,3,299,115,115,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1622,4,301,115,115,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1623,5,368,206,206,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1624,5,,,,unmapped,unmapped
1625,1,,,,unmapped,unmapped
1626,2,,,,unmapped,unmapped
1627,3,,,,unmapped,unmapped
1628,4,,,,unmapped,unmapped
1629,5,,,,unmapped,unmapped
1630,1,,,,unmapped,unmapped
1631,2,,,,unmapped,unmapped
1632,3,,,,unmapped,unmapped
1633,4,,,,unmapped,unmapped
1634,5,,,,unmapped,unmapped
1635,1,,,,unmapped,unmapped
1636,2,,,,unmapped,unmapped
1637,3,,,,unmapped,unmapped
1638,4,,,,unmapped,unmapped
1639,5,,,,unmapped,unmapped
1640,1,,,,unmapped,unmapped
1641,2,,,,unmapped,unmapped
1642,3,,,,unmapped,unmapped
1643,4,,,,unmapped,unmapped
1644,1,378,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1645,3,369,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1646,4,375,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1647,1,379,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1648,3,370,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1649,4,376,208,208,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1650,5,,0,0,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1651,5,377,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
